Order Date,Order Price,Company ID,Category,Employee Name
2021-06-12,19126.81,12,Tools,Taylor Lee
2022-09-24,46159.15,8,Sensors,Jane Martinez
2021-05-17,38609.98,9,Hardware,John Williams
2023-01-16,12616.79,10,Tools,Pat Lee
2021-07-30,35031.49,15,Sensors,Chris Johnson
2022-06-25,12998.91,10,Hardware,John Johnson
2022-06-05,30590.57,3,Sensors,Jane Johnson
2024-02-27,14206.01,5,Machines,Pat Brown
2022-05-22,3262.0,6,Software,Casey Martinez
2021-12-23,5181.62,6,Machines,Taylor Smith
2023-12-06,2901.54,10,Software,Jordan Brown
2022-09-20,18414.9,15,Machines,Chris Davis
2020-12-17,2808.25,4,Hardware,Jordan Rodriguez
2023-04-24,33860.91,7,Sensors,Taylor Lee
2022-12-17,41642.63,15,Sensors,Chris Martinez
2022-04-09,39329.35,3,Machines,Chris Doe
2023-01-01,4472.47,5,Sensors,Casey Davis
2023-08-02,42021.4,15,Sensors,Chris Doe
2022-09-14,29757.99,1,Machines,Chris Martinez
2023-07-29,36100.49,5,Machines,Taylor Davis
2023-02-02,29065.95,6,Hardware,Jordan Davis
2022-09-14,42732.66,1,Machines,Jane Garcia
2024-05-21,11664.02,3,Sensors,Pat Doe
2020-04-04,8960.85,11,Hardware,Pat Brown
2022-01-06,1828.17,15,Machines,John Martinez
2023-12-28,3653.06,15,Software,Taylor Garcia
2023-04-04,15858.65,13,Machines,Jordan Martinez
2023-11-03,19941.48,2,Software,Casey Brown
2021-07-19,5735.39,11,Hardware,Taylor Smith
2021-07-22,23828.48,6,Tools,Casey Davis
2023-11-11,15574.33,10,Sensors,Chris Lee
2020-02-04,31761.27,11,Hardware,Casey Rodriguez
2023-02-01,15402.83,15,Hardware,John Johnson
2021-09-18,23827.43,9,Hardware,John Smith
2021-04-22,2426.23,9,Hardware,Jane Williams
2022-07-29,24019.37,2,Software,Drew Smith
2021-12-14,12958.4,8,Software,John Brown
2023-07-07,11436.3,7,Software,Jordan Martinez
2023-01-07,13630.99,6,Software,Pat Smith
2021-07-20,28819.75,9,Tools,Jordan Garcia
2021-06-26,10106.72,4,Hardware,Alex Brown
2021-05-26,13581.08,12,Tools,Jane Williams
2022-12-17,38469.37,13,Hardware,Casey Garcia
2023-01-19,27969.13,2,Software,Alex Rodriguez
2022-06-12,36349.85,14,Hardware,Drew Johnson
2023-01-17,9161.3,8,Tools,Casey Lee
2023-07-23,40885.07,5,Tools,Morgan Lee
2023-07-31,36365.82,14,Machines,Jordan Brown
2022-12-05,49837.93,1,Machines,Jane Doe
2023-09-22,30346.01,2,Hardware,Casey Johnson
2021-11-18,38508.06,8,Machines,Jordan Martinez
2024-03-13,21174.02,7,Software,Jordan Williams
2024-04-03,39818.26,14,Machines,Alex Garcia
2022-10-11,3466.22,11,Tools,Pat Johnson
2021-12-07,10664.72,4,Machines,Taylor Davis
2021-12-01,15788.92,9,Hardware,Chris Rodriguez
2022-05-25,48584.2,4,Sensors,Casey Davis
2023-03-29,25491.71,8,Tools,Casey Brown
2021-02-17,14200.47,7,Tools,John Smith
2023-05-22,6633.5,3,Hardware,John Lee
2024-02-03,46974.56,13,Hardware,John Brown
2022-12-13,3544.7,6,Sensors,Morgan Lee
2022-02-20,44081.01,4,Hardware,Morgan Brown
2022-02-04,20753.77,6,Machines,Jane Martinez
2021-12-10,24927.59,10,Sensors,Jane Davis
2022-11-14,6323.13,15,Sensors,Taylor Lee
2023-06-05,42307.82,4,Sensors,Casey Lee
2022-03-14,11430.22,11,Tools,Morgan Williams
2021-03-09,37890.51,15,Tools,Alex Smith
2023-04-24,8857.73,1,Hardware,Jane Davis
2023-10-20,12519.77,3,Sensors,Pat Doe
2022-09-20,46095.33,3,Hardware,Pat Lee
2022-05-01,42250.38,10,Hardware,Pat Garcia
2023-05-23,44470.96,1,Hardware,Chris Rodriguez
2024-06-05,46188.6,15,Software,Drew Brown
2022-01-25,22986.45,6,Hardware,Jordan Williams
2023-03-27,28168.88,3,Hardware,Taylor Doe
2023-03-20,45013.11,2,Hardware,Pat Doe
2022-01-05,29903.3,8,Machines,John Doe
2023-01-31,45894.89,5,Sensors,Jane Williams
2021-02-22,29693.0,15,Tools,Jane Smith
2022-01-24,19213.37,6,Tools,Morgan Williams
2023-02-03,33903.86,1,Software,Casey Garcia
2022-12-21,8675.18,14,Software,Pat Davis
2021-06-21,19451.84,15,Sensors,Pat Davis
2022-11-01,37422.61,7,Sensors,Morgan Smith
2021-03-16,44094.68,7,Tools,Chris Smith
2021-06-24,24611.29,15,Machines,Jane Johnson
2022-08-04,6122.52,9,Machines,John Doe
2022-10-24,5210.05,15,Software,Taylor Rodriguez
2023-01-25,11585.98,10,Tools,John Williams
2023-01-21,34058.59,4,Sensors,Jane Johnson
2022-04-15,19058.99,10,Hardware,Taylor Lee
2022-12-09,47205.1,6,Hardware,Pat Smith
2024-01-23,47987.97,14,Software,Taylor Brown
2022-09-02,38564.08,5,Software,Chris Smith
2023-06-21,28878.37,11,Tools,Jane Williams
2024-10-03,25114.25,7,Machines,Drew Williams
2023-04-17,8157.34,10,Sensors,Alex Rodriguez
2021-12-08,16085.88,9,Machines,Casey Martinez
2023-01-24,36545.06,11,Tools,Jane Smith
2022-03-26,44102.16,11,Tools,Jane Davis
2021-03-15,39720.79,12,Software,Drew Lee
2021-12-18,16675.69,12,Tools,Taylor Lee
2021-11-02,36372.82,12,Software,John Johnson
2022-01-06,37483.76,11,Machines,Jordan Doe
2020-04-15,15317.02,8,Machines,Taylor Martinez
2021-07-07,42428.97,13,Machines,Casey Johnson
2022-06-03,1203.42,6,Software,Chris Martinez
2024-08-19,2199.93,15,Hardware,John Doe
2024-08-06,8144.14,5,Sensors,Taylor Williams
2023-03-03,26981.54,1,Hardware,Jordan Rodriguez
2023-03-14,3472.9,8,Tools,Pat Johnson
2024-03-24,3091.03,6,Sensors,Drew Garcia
2023-01-17,45458.12,3,Sensors,Taylor Williams
2022-01-01,1989.17,8,Machines,Chris Doe
2023-12-14,45984.36,15,Hardware,John Johnson
2021-02-01,16300.95,3,Machines,Alex Williams
2023-04-12,25222.7,10,Machines,Morgan Lee
2022-07-02,41883.7,14,Tools,Jane Martinez
2022-05-08,41330.3,3,Sensors,John Rodriguez
2022-07-08,43469.33,14,Hardware,Jane Davis
2021-05-07,7539.44,12,Machines,Morgan Davis
2021-11-22,10978.81,5,Software,Jane Brown
2022-07-25,13847.57,6,Tools,Drew Doe
2020-11-26,12077.27,14,Tools,Morgan Johnson
2022-04-07,30218.63,10,Hardware,Pat Williams
2024-04-03,35272.76,2,Software,Morgan Doe
2023-11-12,32858.06,1,Hardware,Alex Johnson
2022-10-29,22388.5,9,Sensors,Pat Garcia
2022-04-21,11147.33,1,Software,Jane Lee
2022-10-08,33659.02,7,Software,Jane Lee
2021-12-08,6369.61,9,Software,Taylor Smith
2024-04-19,8365.94,15,Software,Chris Davis
2021-03-29,35581.2,12,Software,Jordan Doe
2023-03-04,4590.59,10,Sensors,Jordan Martinez
2023-12-23,49422.83,11,Software,Morgan Davis
2024-12-10,1488.13,2,Sensors,Jordan Lee
2022-02-11,23756.53,8,Sensors,Morgan Smith
2023-08-16,44176.83,9,Tools,Pat Rodriguez
2024-05-14,34888.3,2,Sensors,Jordan Rodriguez
2022-06-27,25759.51,14,Machines,Jane Garcia
2024-05-07,38378.06,15,Software,Jordan Rodriguez
2022-03-08,14233.18,10,Sensors,Jordan Rodriguez
2023-02-19,23535.65,8,Software,Jane Brown
2023-01-03,14448.59,3,Tools,Taylor Lee
2021-07-28,46292.22,14,Tools,Jordan Rodriguez
2022-01-30,43154.21,1,Hardware,Jane Rodriguez
2022-01-18,15751.33,1,Software,Jane Williams
2022-12-31,41635.63,14,Machines,Casey Brown
2022-10-19,30565.64,11,Software,Taylor Martinez
2023-05-10,35483.61,10,Software,Drew Rodriguez
2023-11-21,14637.18,4,Sensors,Drew Smith
2023-04-12,32494.47,5,Machines,Taylor Rodriguez
2021-07-06,33022.4,12,Tools,Drew Martinez
2020-09-24,25282.15,11,Machines,Alex Rodriguez
2024-03-17,2364.59,6,Software,Morgan Garcia
2022-06-16,48711.34,13,Sensors,John Williams
2021-06-14,34006.2,3,Machines,Jordan Brown
2023-05-20,48999.16,15,Machines,Jordan Garcia
2023-07-28,11591.03,11,Tools,John Williams
2022-07-25,18815.29,10,Sensors,Morgan Brown
2024-02-27,46436.69,5,Sensors,Morgan Doe
2021-11-22,26508.34,5,Software,Alex Doe
2022-09-30,15357.19,11,Machines,Pat Johnson
2023-10-03,30235.79,2,Hardware,Pat Williams
2022-07-28,30895.84,4,Software,Alex Johnson
2022-03-19,20370.81,13,Hardware,Alex Davis
2022-09-24,34924.23,14,Software,Drew Smith
2022-07-16,28758.95,1,Sensors,Taylor Martinez
2023-04-16,40303.68,1,Machines,Jane Johnson
2022-01-26,36910.15,5,Hardware,Jordan Smith
2024-12-18,14045.39,5,Machines,Morgan Johnson
2021-10-03,5836.65,14,Sensors,Pat Williams
2021-11-18,36701.9,11,Sensors,Jane Williams
2023-11-23,15683.17,1,Hardware,Morgan Davis
2024-06-04,44615.11,2,Sensors,Drew Brown
2024-09-02,36072.07,12,Sensors,Casey Garcia
2023-10-14,45547.32,1,Hardware,Taylor Lee
2023-03-10,10234.86,7,Sensors,Taylor Williams
2023-07-23,2360.21,7,Software,Casey Doe
2021-09-13,9060.33,10,Machines,Jordan Doe
2023-04-11,21506.28,7,Sensors,Chris Doe
2021-09-29,39651.57,13,Tools,Taylor Lee
2022-11-20,13586.74,3,Tools,Pat Garcia
2021-02-28,49218.47,3,Software,Chris Brown
2022-08-21,29219.7,10,Sensors,Jordan Rodriguez
2021-01-01,12827.47,3,Software,Drew Rodriguez
2022-11-24,4548.02,4,Software,Jane Smith
2023-11-05,37062.1,7,Sensors,Jordan Martinez
2023-05-15,10577.91,14,Software,Alex Williams
2022-12-31,3158.81,1,Sensors,John Williams
2022-08-24,15869.41,3,Machines,Jane Davis
2022-08-27,17041.96,1,Software,John Davis
2020-07-21,14069.86,12,Software,Alex Williams
2023-06-24,30570.87,9,Tools,Pat Martinez
2022-09-27,48536.52,15,Machines,Morgan Williams
2022-01-19,19614.54,5,Hardware,Jordan Williams
2022-03-07,2170.65,8,Sensors,Taylor Rodriguez
2023-03-16,25761.03,13,Machines,John Williams
2022-12-22,11435.28,12,Sensors,Taylor Smith
2023-01-24,12883.67,13,Hardware,Drew Doe
2024-03-28,36415.22,7,Software,Jane Smith
2023-04-21,2148.87,14,Software,Pat Lee
2022-03-18,8769.39,12,Software,Alex Williams
2022-11-19,37919.28,6,Sensors,Drew Lee
2022-07-29,7856.3,15,Software,Jane Davis
2021-03-20,40866.21,1,Tools,Chris Johnson
2021-02-17,7012.62,7,Tools,Chris Williams
2021-12-30,15840.35,8,Software,Casey Davis
2023-09-16,2237.96,2,Sensors,Casey Smith
2024-11-12,4528.48,2,Sensors,Drew Martinez
2022-12-20,44829.29,6,Machines,Jane Brown
2022-04-08,27100.5,4,Tools,John Rodriguez
2021-12-11,49090.14,3,Software,Pat Brown
2023-06-08,32312.79,15,Software,Casey Martinez
2020-11-28,5769.79,9,Software,Jane Rodriguez
2020-06-01,9210.03,12,Tools,Alex Johnson
2023-04-24,36823.15,10,Machines,Casey Davis
2020-12-22,32914.34,3,Machines,Chris Doe
2022-06-17,13137.64,1,Sensors,Alex Davis
2022-07-25,21121.39,3,Machines,John Doe
2023-06-12,15219.07,13,Software,Jane Williams
2023-03-20,44129.3,12,Hardware,Jordan Garcia
2023-01-04,23655.08,14,Software,John Brown
2022-03-05,12567.87,3,Hardware,Alex Johnson
2022-09-28,12514.85,15,Machines,Taylor Rodriguez
2023-08-05,13045.58,2,Software,Alex Lee
2022-11-10,13304.62,14,Machines,Taylor Martinez
2022-03-03,39321.73,14,Sensors,Morgan Rodriguez
2023-05-19,31057.01,11,Software,Taylor Davis
2022-03-07,36969.69,1,Software,Chris Martinez
2023-03-11,12654.82,5,Machines,Morgan Lee
2022-09-06,8853.83,14,Sensors,John Lee
2022-05-05,21328.42,15,Tools,Morgan Rodriguez
2021-07-11,17755.04,5,Hardware,Drew Brown
2023-06-06,13116.41,15,Hardware,Morgan Garcia
2022-06-29,27963.26,14,Hardware,Chris Johnson
2022-05-15,2447.98,6,Software,John Smith
2021-10-30,13262.02,5,Tools,Drew Brown
2022-07-07,3151.72,8,Software,Casey Smith
2024-04-02,2852.82,12,Hardware,Morgan Smith
2023-10-20,40576.82,14,Software,Drew Brown
2022-04-12,36915.09,9,Tools,Jordan Doe
2023-03-24,25768.56,3,Hardware,John Johnson
2022-11-14,47045.36,8,Hardware,Drew Martinez
2021-12-18,3397.46,3,Tools,Casey Doe
2022-11-30,22438.22,1,Sensors,Chris Brown
2021-12-18,14145.56,5,Hardware,Chris Johnson
2023-08-30,6656.32,7,Software,Drew Rodriguez
2021-06-14,21098.09,3,Software,Alex Rodriguez
2022-06-20,12739.19,13,Hardware,Jordan Rodriguez
2024-05-23,10235.7,5,Machines,Alex Doe
2020-02-17,48050.06,9,Hardware,Casey Johnson
2020-05-12,49033.27,12,Tools,Alex Rodriguez
2022-11-27,44860.25,3,Tools,Jordan Davis
2022-12-03,7228.78,13,Tools,Chris Davis
2023-01-12,45034.7,6,Sensors,Jane Brown
2021-12-15,18596.16,11,Machines,Jordan Garcia
2023-06-21,21915.48,7,Software,John Garcia
2022-04-23,4943.17,3,Machines,Casey Rodriguez
2021-05-05,7208.46,3,Tools,Alex Rodriguez
2021-06-05,29702.41,6,Hardware,Jane Garcia
2022-10-31,30170.01,13,Hardware,Alex Davis
2020-04-25,12836.81,9,Software,Jordan Martinez
2021-10-11,20023.85,12,Software,John Lee
2020-11-02,21844.54,5,Hardware,Morgan Williams
2022-04-17,28452.8,11,Tools,Drew Doe
2023-03-17,6435.24,2,Hardware,Taylor Johnson
2022-03-15,36412.3,2,Hardware,Jordan Brown
2022-09-01,45571.46,14,Sensors,Morgan Smith
2020-09-03,17091.31,12,Software,Drew Rodriguez
2022-09-13,49307.89,10,Software,Casey Smith
2023-08-24,2999.36,5,Machines,John Doe
2022-10-23,17915.15,14,Software,Alex Davis
2023-01-02,18648.81,3,Sensors,Pat Williams
2021-05-13,35495.92,11,Sensors,Casey Lee
2023-12-16,34532.82,14,Software,John Martinez
2022-11-09,8176.97,5,Sensors,Chris Smith
2023-07-09,48517.74,5,Machines,Jane Garcia
2023-03-29,15529.17,11,Software,John Doe
2021-11-24,49306.62,4,Hardware,Pat Lee
2021-05-02,46573.33,2,Machines,Drew Doe
2021-07-27,1644.2,3,Machines,Taylor Johnson
2024-01-05,46433.56,4,Tools,Pat Davis
2021-06-04,14633.71,5,Hardware,Morgan Williams
2023-10-18,31510.27,10,Tools,John Smith
2022-03-01,39452.51,13,Machines,Jordan Williams
2021-03-25,13108.7,3,Tools,Alex Williams
2024-01-11,6877.03,7,Machines,Jane Lee
2022-06-06,34868.02,3,Sensors,Chris Doe
2022-07-20,28113.48,5,Software,Chris Garcia
2022-10-02,2366.51,13,Tools,Jordan Rodriguez
2022-02-17,34147.66,12,Machines,Taylor Doe
2023-05-04,16068.83,14,Hardware,Chris Williams
2023-09-02,38078.48,13,Sensors,Jordan Davis
2021-04-29,41646.7,4,Machines,Jane Doe
2022-07-03,26163.33,6,Software,Jane Martinez
2023-07-15,39668.92,6,Software,John Doe
2023-12-14,4933.3,4,Software,Jane Davis
2023-09-16,6127.04,4,Software,Jane Lee
2023-01-29,8203.93,8,Software,Taylor Lee
2022-07-22,43938.56,9,Machines,Alex Lee
2021-11-01,49680.29,9,Hardware,Jane Martinez
2022-02-04,43761.58,5,Software,Morgan Davis
2024-03-30,25104.59,10,Tools,Taylor Rodriguez
2022-11-13,32538.78,9,Tools,Chris Brown
2024-01-29,12493.27,6,Sensors,John Williams
2022-03-07,46034.1,9,Software,Drew Smith
2023-09-20,26994.48,2,Hardware,Taylor Smith
2021-02-23,5511.54,15,Tools,Casey Martinez
2023-12-22,29321.6,13,Hardware,Pat Garcia
2020-06-25,7254.46,12,Tools,Casey Doe
2021-07-07,12933.83,9,Machines,Casey Doe
2023-03-26,21409.56,15,Machines,Taylor Johnson
2023-07-30,41882.42,2,Sensors,Pat Davis
2023-02-03,32208.39,3,Hardware,Casey Davis
2022-08-11,12580.79,9,Sensors,Pat Doe
2023-02-19,8038.64,3,Sensors,Chris Brown
2021-10-03,47430.66,15,Tools,Jane Garcia
2020-10-22,33148.54,12,Machines,Morgan Davis
2023-01-04,4010.55,2,Sensors,Drew Lee
2023-12-13,48405.31,7,Sensors,John Doe
2022-04-23,23321.75,13,Tools,Morgan Davis
2022-09-23,35852.0,10,Machines,Drew Lee
2022-11-06,2961.5,4,Sensors,Jane Lee
2021-12-08,34888.17,6,Machines,Jordan Rodriguez
2023-06-04,17628.94,14,Sensors,Pat Rodriguez
2022-07-03,10033.36,13,Hardware,John Rodriguez
2022-06-08,32548.49,13,Software,Chris Davis
2022-02-25,8625.45,15,Machines,Taylor Martinez
2022-06-14,26876.79,15,Tools,Jane Doe
2024-10-28,14093.24,2,Sensors,John Martinez
2021-11-12,15797.29,5,Software,Jordan Garcia
2024-07-12,40689.27,7,Machines,Chris Lee
2022-03-28,42799.12,12,Software,Casey Brown
2020-12-21,9854.81,11,Machines,Chris Martinez
2023-08-21,10503.02,2,Software,Pat Smith
2021-05-25,25880.02,5,Hardware,Casey Rodriguez
2023-06-20,34510.84,4,Sensors,Alex Doe
2023-12-25,45043.68,4,Tools,Jordan Johnson
2024-11-15,6395.76,2,Sensors,Jane Brown
2023-09-23,24596.86,4,Software,Morgan Doe
2021-03-05,39924.22,4,Machines,Morgan Doe
2024-02-18,1534.11,10,Hardware,Morgan Johnson
2021-07-06,6259.95,3,Machines,John Brown
2022-05-31,35788.98,9,Machines,Pat Smith
2021-05-15,6706.96,15,Machines,Morgan Brown
2022-02-05,41915.62,9,Tools,Taylor Garcia
2021-01-03,14208.05,8,Hardware,John Garcia
2023-06-22,35042.24,2,Tools,Taylor Martinez
2020-12-02,21821.96,4,Hardware,Jordan Smith
2022-02-26,38242.17,10,Machines,Jordan Doe
2020-11-11,19119.92,9,Machines,Jane Lee
2021-10-15,39116.93,1,Sensors,Chris Martinez
2022-05-06,19085.01,2,Tools,Alex Doe
2020-12-06,48082.92,7,Tools,Jordan Rodriguez
2021-12-15,17960.43,6,Machines,Jordan Williams
2023-08-06,16161.98,2,Sensors,Taylor Williams
2022-02-09,7804.3,9,Sensors,Chris Williams
2022-10-14,19040.2,14,Tools,Drew Doe
2021-05-21,48448.69,9,Sensors,Chris Brown
2021-10-06,25878.49,14,Sensors,Jane Rodriguez
2023-10-29,37361.26,14,Software,Jordan Davis
2022-11-20,13621.49,6,Machines,Drew Garcia
2021-12-03,36854.52,5,Software,Taylor Lee
2022-10-12,27884.54,1,Hardware,Jane Lee
2022-05-26,15805.57,10,Hardware,Jordan Williams
2022-04-11,5963.49,6,Software,Drew Smith
2021-02-20,6859.37,3,Machines,Jane Martinez
2022-11-17,7644.59,7,Sensors,Drew Lee
2023-01-08,41339.13,4,Sensors,Drew Johnson
2024-03-18,42239.16,5,Sensors,Jane Williams
2023-11-02,10093.71,12,Hardware,Alex Brown
2020-03-12,18875.18,4,Hardware,Taylor Davis
2021-11-28,24469.44,8,Machines,Chris Davis
2022-12-15,22697.81,14,Software,John Martinez
2022-02-21,39262.28,4,Hardware,John Williams
2024-02-21,11674.39,13,Hardware,Casey Brown
2024-07-08,26337.13,15,Hardware,Morgan Davis
2022-08-09,39052.47,7,Sensors,Taylor Brown
2024-09-06,37076.44,15,Hardware,Jane Martinez
2023-10-18,9850.41,10,Sensors,Casey Lee
2023-02-01,37132.07,6,Software,Jane Rodriguez
2023-06-17,17799.88,13,Machines,Drew Johnson
2023-11-05,42702.81,1,Machines,Taylor Garcia
2022-02-13,41757.88,8,Hardware,Alex Martinez
2023-07-23,48576.96,7,Software,John Smith
2021-05-25,35402.26,4,Hardware,John Johnson
2021-09-14,43911.14,5,Hardware,Drew Brown
2022-12-11,7999.68,4,Tools,Alex Doe
2020-09-04,47255.58,12,Machines,John Smith
2022-05-24,41064.55,13,Software,Alex Johnson
2023-12-15,26110.18,1,Hardware,Chris Smith
2024-01-17,33520.95,14,Software,Drew Johnson
2022-07-28,16435.19,8,Tools,Jane Garcia
2022-06-11,20499.56,6,Software,Drew Williams
2022-09-03,5798.37,10,Machines,Chris Brown
2021-12-01,49578.38,9,Machines,Jane Brown
2021-08-03,34993.55,3,Hardware,Pat Martinez
2021-01-09,16734.15,7,Tools,Drew Smith
2022-01-14,36848.07,8,Sensors,Drew Doe
2022-07-19,21099.55,10,Tools,Casey Smith
2022-11-07,36176.95,6,Sensors,Jane Garcia
2021-10-05,29672.44,9,Hardware,Casey Rodriguez
2023-03-20,6690.76,5,Machines,John Davis
2023-12-07,26387.4,10,Software,Morgan Williams
2023-04-04,45164.14,3,Hardware,Jane Garcia
2023-07-29,37322.5,14,Machines,Jane Williams
2023-01-27,20127.15,5,Software,Jordan Smith
2020-11-01,40992.38,9,Hardware,Pat Garcia
2023-04-01,8625.69,6,Tools,John Lee
2022-07-19,3209.9,3,Machines,Drew Doe
2021-11-30,34888.1,11,Hardware,Chris Garcia
2022-06-15,2923.4,4,Software,Alex Davis
2020-11-18,43844.81,9,Software,Taylor Lee
2022-07-09,18612.31,5,Software,Casey Johnson
2022-01-13,19459.72,9,Software,Casey Martinez
2022-05-18,1782.54,4,Sensors,Chris Martinez
2023-09-06,36010.18,2,Hardware,Casey Doe
2022-06-23,13549.93,2,Tools,Chris Smith
2021-12-21,3297.75,9,Sensors,Chris Davis
2020-10-21,19484.44,12,Machines,Drew Smith
2022-11-19,27938.25,7,Machines,Morgan Smith
2022-09-23,29336.54,1,Hardware,Pat Smith
2024-03-22,28673.51,6,Software,Morgan Martinez
2022-02-11,5059.99,3,Machines,Drew Brown
2024-04-09,23721.97,12,Hardware,Jane Rodriguez
2022-09-18,4608.22,8,Hardware,Morgan Johnson
2020-12-03,47266.85,8,Machines,Pat Martinez
2022-11-20,7061.69,11,Software,Jordan Brown
2023-12-27,28668.83,1,Machines,Drew Doe
2023-08-13,14872.16,8,Tools,Jane Davis
2022-03-09,42570.88,3,Software,Morgan Rodriguez
2023-01-05,36327.1,4,Software,John Rodriguez
2023-08-08,21550.58,5,Software,Jane Davis
2021-04-02,37803.79,15,Tools,Casey Smith
2020-11-04,31895.89,9,Software,Chris Lee
2022-10-30,1756.0,10,Hardware,Taylor Lee
2021-01-20,22617.8,14,Tools,Jordan Johnson
2022-10-10,24154.41,3,Hardware,Jane Davis
2023-06-10,7524.38,15,Software,Jane Rodriguez
2024-03-07,30299.98,7,Software,Morgan Smith
2023-01-15,46340.19,15,Hardware,Drew Garcia
2023-07-20,36829.71,8,Tools,Morgan Garcia
2022-09-15,23150.53,12,Sensors,Drew Rodriguez
2023-07-19,17605.04,2,Sensors,Taylor Doe
2021-09-21,25591.16,13,Tools,Morgan Davis
2020-04-30,15414.03,12,Tools,Alex Davis
2023-08-07,40135.07,3,Sensors,Drew Rodriguez
2021-11-01,24722.0,5,Software,Casey Smith
2021-09-30,40930.29,1,Software,Taylor Garcia
2021-06-04,17095.29,8,Machines,Casey Williams
2022-01-22,26892.4,8,Software,Alex Brown
2021-10-12,41976.8,8,Tools,Jordan Smith
2024-09-12,5161.34,12,Sensors,Jane Martinez
2020-11-25,47671.25,8,Hardware,Taylor Garcia
2023-07-08,42472.49,15,Hardware,Taylor Garcia
2022-02-02,9260.74,2,Machines,Alex Rodriguez
2022-01-20,40154.24,1,Hardware,John Johnson
2023-03-28,14342.95,11,Software,Chris Williams
2020-04-28,32724.12,4,Hardware,Chris Williams
2021-12-04,34101.11,4,Machines,Alex Brown
2022-03-03,22767.83,10,Software,Drew Davis
2021-03-26,46325.03,6,Hardware,Casey Doe
2022-02-16,29638.61,1,Hardware,Taylor Rodriguez
2021-03-29,39452.98,9,Hardware,Pat Doe
2020-03-22,42417.46,4,Hardware,John Garcia
2020-12-23,42605.55,8,Hardware,Drew Smith
2022-10-21,31751.3,6,Tools,Jane Smith
2023-01-16,22587.28,6,Hardware,Pat Garcia
2022-03-22,29252.35,9,Sensors,Chris Doe
2022-05-12,28223.01,13,Machines,John Davis
2022-12-21,18442.94,13,Sensors,Alex Davis
2022-11-14,31187.83,4,Sensors,Morgan Martinez
2023-01-31,35408.43,5,Tools,Drew Lee
2022-07-06,31756.52,11,Sensors,Casey Lee
2022-03-29,33486.23,10,Machines,Morgan Davis
2021-05-19,43875.14,1,Tools,Jordan Martinez
2022-05-21,35414.77,4,Machines,Morgan Johnson
2023-07-21,17599.83,8,Tools,Jane Johnson
2022-12-06,42909.63,4,Sensors,Drew Doe
2021-10-01,31848.57,13,Sensors,Alex Rodriguez
2020-12-10,25409.05,5,Hardware,Alex Brown
2021-02-19,29953.5,11,Sensors,Chris Brown
2020-09-18,25832.58,12,Machines,John Johnson
2022-03-17,39979.86,3,Machines,Jane Rodriguez
2023-08-11,37777.29,4,Sensors,Casey Garcia
2024-09-16,7029.94,15,Hardware,Jordan Williams
2023-11-17,20056.17,1,Hardware,Alex Martinez
2021-11-11,36569.77,6,Machines,Jane Martinez
2021-11-05,32863.46,13,Software,John Doe
2022-07-02,6453.1,4,Machines,Pat Davis
2023-12-11,26937.3,1,Hardware,Morgan Martinez
2023-05-13,11931.38,13,Machines,Casey Martinez
2022-09-13,1980.6,10,Software,Jane Doe
2023-07-06,21883.14,14,Software,John Doe
2022-09-22,48183.0,9,Sensors,Taylor Smith
2023-07-18,1102.93,14,Sensors,Chris Brown
2020-12-01,24368.98,11,Hardware,Morgan Davis
2021-06-18,49457.59,9,Machines,Taylor Rodriguez
2021-12-18,21569.29,15,Machines,John Doe
2022-01-16,8909.9,5,Software,Jordan Smith
2020-09-12,20722.33,11,Machines,Pat Williams
2021-04-30,21505.54,11,Sensors,Jane Doe
2022-04-09,29081.86,6,Sensors,Jane Smith
2023-06-09,12897.65,7,Software,Drew Doe
2021-02-23,8761.05,15,Tools,John Brown
2022-10-06,28280.32,2,Hardware,Casey Garcia
2023-12-10,39148.23,15,Software,Chris Williams
2022-03-01,44151.21,12,Tools,Pat Williams
2021-09-30,46450.62,8,Tools,John Brown
2022-04-29,45470.21,4,Sensors,Taylor Brown
2023-01-01,28953.85,3,Tools,John Rodriguez
2022-03-13,26754.16,4,Machines,John Smith
2023-05-14,19379.66,13,Machines,Chris Doe
2021-12-29,18516.63,14,Tools,Pat Doe
2023-02-07,22396.58,4,Software,Morgan Doe
2022-12-07,49604.23,7,Machines,Chris Davis
2022-07-17,37365.71,6,Hardware,Alex Rodriguez
2021-09-09,48000.94,9,Tools,Chris Williams
2023-10-13,23146.81,10,Software,Jordan Doe
2023-09-05,30523.27,5,Sensors,Chris Brown
2020-12-09,18582.2,3,Software,Drew Lee
2023-01-26,42590.34,8,Software,Chris Rodriguez
2022-04-12,7469.17,14,Software,Casey Williams
2022-09-22,12064.63,7,Machines,John Garcia
2024-11-26,7803.14,5,Sensors,Alex Martinez
2022-11-18,30656.39,1,Machines,John Davis
2022-03-15,21515.59,13,Machines,Jane Rodriguez
2021-01-09,18914.87,1,Sensors,Taylor Smith
2023-12-23,9613.94,5,Sensors,John Rodriguez
2021-08-20,45748.57,3,Machines,Drew Martinez
2022-06-20,18901.61,6,Hardware,Taylor Rodriguez
2024-10-03,46557.37,12,Hardware,Jane Martinez
2023-12-24,21805.58,7,Sensors,Morgan Johnson
2022-07-31,43102.45,7,Sensors,Taylor Lee
2022-03-07,21130.06,14,Software,Pat Smith
2023-08-17,35014.9,13,Sensors,Pat Brown
2024-01-15,17591.02,15,Hardware,John Rodriguez
